Time,Activity,Messwert,TestPersonID
1.0,still, 0.0078444,tp08
2.0,still, 0.00453457,tp08
3.0,still, 0.00636203,tp08
4.0,still, 0.00555679,tp08
5.0,still, 0.00476278,tp08
6.0,still, 0.00591864,tp08
7.0,still, 0.00439114,tp08
8.0,still, 0.00346116,tp08
9.0,still, 0.00318063,tp08
10.0,still, 0.00402469,tp08
11.0,still, 0.00394713,tp08
12.0,still, 0.00368853,tp08
13.0,still, 0.00476619,tp08
14.0,still, 0.0034041,tp08
15.0,still, 0.0043033,tp08
16.0,still, 0.00282601,tp08
17.0,still, 0.00279387,tp08
18.0,still, 0.00330716,tp08
19.0,still, 0.00378225,tp08
20.0,still, 0.00219006,tp08
21.0,still, 0.00334736,tp08
22.0,still, 0.0024274,tp08
23.0,still, 0.00106631,tp08
24.0,still, 0.00314816,tp08
25.0,still, 0.00232128,tp08
26.0,still, 0.0043235,tp08
27.0,still, 0.00087347,tp08
28.0,still, 0.00026097,tp08
29.0,still,-0.00046372,tp08
30.0,still, 0.00136685,tp08
31.0,still, 0.00159516,tp08
32.0,still, 0.00063853,tp08
33.0,still,-0.00084936,tp08
34.0,still,-0.00040687,tp08
35.0,still, 0.00060472,tp08
36.0,still, -3.44165601e-05,tp08
37.0,still,  9.31536779e-05,tp08
38.0,still, 0.00027942,tp08
39.0,still,-0.0002338,tp08
40.0,still, 0.00041166,tp08
41.0,still,-0.00192107,tp08
42.0,still, -8.65478069e-06,tp08
43.0,still,-0.00057804,tp08
44.0,still,-0.00080577,tp08
45.0,still,  6.04600646e-05,tp08
46.0,still, 0.00058073,tp08
47.0,still, 0.00012393,tp08
48.0,still,-0.00011411,tp08
49.0,still, 0.00034807,tp08
50.0,still,-0.00152908,tp08
51.0,still,  4.45637852e-05,tp08
52.0,still,-0.00022247,tp08
53.0,still, 0.00211958,tp08
54.0,still,-0.00144975,tp08
55.0,still, 0.00175847,tp08
56.0,still,-0.00141178,tp08
57.0,still, 0.00012976,tp08
58.0,still,-0.00044156,tp08
59.0,still,-0.00118618,tp08
60.0,still,-0.00025364,tp08
61.0,undef, 0.00045316,tp08
62.0,undef, 0.0008769,tp08
63.0,undef, 0.00168811,tp08
64.0,undef, 0.00060908,tp08
65.0,undef, -6.03483059e-05,tp08
66.0,undef,-0.00208309,tp08
67.0,undef,-0.00050136,tp08
68.0,undef, 0.00111776,tp08
69.0,undef, 0.00071365,tp08
70.0,undef, 0.00137564,tp08
71.0,undef, 0.00193686,tp08
72.0,undef, 0.00170203,tp08
73.0,undef, 0.00319712,tp08
74.0,undef, 0.00300381,tp08
75.0,undef, 0.01059815,tp08
76.0,undef, 0.01026425,tp08
77.0,undef, 0.0136904,tp08
78.0,undef, 0.01555006,tp08
79.0,undef, 0.01835005,tp08
80.0,undef, 0.0193802,tp08
81.0,undef, 0.01978725,tp08
82.0,undef, 0.01706604,tp08
83.0,undef, 0.01953269,tp08
84.0,undef, 0.01787148,tp08
85.0,undef, 0.0160207,tp08
86.0,undef, 0.01698228,tp08
87.0,undef, 0.0138687,tp08
88.0,undef, 0.01288956,tp08
89.0,undef, 0.01143874,tp08
90.0,undef, 0.01194672,tp08
91.0,undef, 0.01023458,tp08
92.0,undef, 0.01103048,tp08
93.0,undef, 0.01223757,tp08
94.0,undef, 0.00848791,tp08
95.0,undef, 0.00791258,tp08
96.0,undef, 0.00879889,tp08
97.0,undef, 0.00785366,tp08
98.0,undef, 0.00767878,tp08
99.0,undef, 0.00602131,tp08
100.0,undef, 0.00575072,tp08
101.0,undef, 0.0061802,tp08
102.0,undef, 0.00242234,tp08
103.0,undef, 0.0033845,tp08
104.0,undef, 0.00227226,tp08
105.0,undef, 0.00108525,tp08
106.0,undef, 0.00121814,tp08
107.0,undef, 0.00153071,tp08
108.0,undef,-0.00064546,tp08
109.0,undef,-0.00133554,tp08
110.0,undef, 0.00071099,tp08
111.0,undef, 0.00030397,tp08
112.0,undef,  5.43580391e-05,tp08
113.0,undef,-0.00128212,tp08
114.0,undef,-0.00011482,tp08
115.0,undef,-0.00081252,tp08
116.0,undef,-0.00146957,tp08
117.0,undef,-0.00238944,tp08
118.0,undef,-0.00153856,tp08
119.0,undef, -9.41799954e-05,tp08
120.0,undef,-0.00185173,tp08
121.0,still,-0.00340148,tp08
122.0,still,-0.00338316,tp08
123.0,still,-0.00012345,tp08
124.0,still,-0.00406067,tp08
125.0,still,-0.00530411,tp08
126.0,still,-0.00431735,tp08
127.0,still,-0.00395048,tp08
128.0,still,-0.00440647,tp08
129.0,still,-0.00521878,tp08
130.0,still,-0.00532185,tp08
131.0,still,-0.00342353,tp08
132.0,still,-0.00433965,tp08
133.0,still,-0.00469657,tp08
134.0,still,-0.00522948,tp08
135.0,still,-0.00602662,tp08
136.0,still,-0.00650845,tp08
137.0,still,-0.00552846,tp08
138.0,still,-0.00625865,tp08
139.0,still,-0.00358468,tp08
140.0,still,-0.00661431,tp08
141.0,still,-0.0050851,tp08
