Time,Activity,Messwert,TestPersonID
1.0,still, 0.00959314,tp06
2.0,still, 0.00955455,tp06
3.0,still, 0.01078776,tp06
4.0,still, 0.00985091,tp06
5.0,still, 0.00977495,tp06
6.0,still, 0.00957787,tp06
7.0,still, 0.00786802,tp06
8.0,still, 0.00954492,tp06
9.0,still, 0.00716723,tp06
10.0,still, 0.00742886,tp06
11.0,still, 0.0078676,tp06
12.0,still, 0.00826874,tp06
13.0,still, 0.00748167,tp06
14.0,still, 0.00861378,tp06
15.0,still, 0.00724434,tp06
16.0,still, 0.00589424,tp06
17.0,still, 0.00556299,tp06
18.0,still, 0.00523601,tp06
19.0,still, 0.00836661,tp06
20.0,still, 0.00669436,tp06
21.0,still, 0.00774198,tp06
22.0,still, 0.00547149,tp06
23.0,still, 0.00356701,tp06
24.0,still, 0.00508289,tp06
25.0,still, 0.00524306,tp06
26.0,still, 0.00400685,tp06
27.0,still, 0.00400008,tp06
28.0,still, 0.00414443,tp06
29.0,still, 0.00265042,tp06
30.0,still, 0.00181423,tp06
31.0,still, 0.00347412,tp06
32.0,still, 0.00292817,tp06
33.0,still, 0.002087,tp06
34.0,still, 0.00225762,tp06
35.0,still, 0.00127437,tp06
36.0,still, 0.00297118,tp06
37.0,still, 0.00064412,tp06
38.0,still,-0.00028565,tp06
39.0,still, 0.00334215,tp06
40.0,still, 0.00052456,tp06
41.0,still, 0.00114107,tp06
42.0,still, 0.00168782,tp06
43.0,still, 0.00310482,tp06
44.0,still, 0.00019913,tp06
45.0,still, 0.00072889,tp06
46.0,still, 0.00173546,tp06
47.0,still, 0.0033026,tp06
48.0,still, 0.00169592,tp06
49.0,still,-0.00085667,tp06
50.0,still, 0.00080871,tp06
51.0,still, 0.00096519,tp06
52.0,still,-0.0006074,tp06
53.0,still,-0.0001575,tp06
54.0,still, 0.00164895,tp06
55.0,still,-0.00290245,tp06
56.0,still,-0.00020731,tp06
57.0,still, 0.0021453,tp06
58.0,still,-0.00053516,tp06
59.0,still, 0.00142829,tp06
60.0,still, 0.00136342,tp06
61.0,still, 0.00554029,tp06
62.0,still,-0.00143187,tp06
63.0,still,-0.00039505,tp06
64.0,still,-0.00097892,tp06
65.0,still,-0.00122089,tp06
66.0,still,-0.00130771,tp06
67.0,still,-0.00575521,tp06
68.0,still,-0.00080664,tp06
69.0,still,-0.00150454,tp06
70.0,still,-0.00179821,tp06
71.0,still,-0.00257205,tp06
72.0,still,-0.00178932,tp06
73.0,still,-0.0021993,tp06
74.0,still,-0.00220922,tp06
75.0,still,-0.00452097,tp06
76.0,still,-0.00282994,tp06
77.0,still,-0.00710077,tp06
78.0,still,-0.00219003,tp06
79.0,still,-0.00316739,tp06
80.0,still,-0.00073728,tp06
81.0,still,-0.00409838,tp06
82.0,still,-0.00398657,tp06
83.0,still,-0.00760194,tp06
84.0,still,-0.00395374,tp06
85.0,still,-0.00235804,tp06
86.0,still,-0.00538999,tp06
87.0,still,-0.0038935,tp06
88.0,still,-0.00526608,tp06
89.0,still,-0.00340691,tp06
90.0,still,-0.00393751,tp06
91.0,still,-0.0035511,tp06
92.0,still,-0.00450286,tp06
93.0,still,-0.00580364,tp06
94.0,still,-0.00347987,tp06
95.0,still,-0.00733924,tp06
96.0,still,-0.00596108,tp06
97.0,still,-0.00263351,tp06
98.0,still,-0.00359553,tp06
99.0,still,-0.00302838,tp06
100.0,still,-0.00401416,tp06
101.0,still,-0.00368244,tp06
102.0,still,-0.00535449,tp06
103.0,still,-0.00333599,tp06
104.0,still,-0.00358844,tp06
105.0,still,-0.00526054,tp06
106.0,still,-0.00387824,tp06
107.0,still,-0.00460601,tp06
108.0,still,-0.00414118,tp06
109.0,still,-0.00280425,tp06
110.0,still,-0.00600025,tp06
111.0,still,-0.00521058,tp06
112.0,still,-0.00597688,tp06
113.0,still,-0.00633745,tp06
114.0,still,-0.00466244,tp06
115.0,still,-0.00340536,tp06
116.0,still,-0.00774018,tp06
117.0,still,-0.00834505,tp06
118.0,still,-0.00500211,tp06
119.0,still,-0.00340415,tp06
120.0,still,-0.00313188,tp06
121.0,still,-0.00307532,tp06
122.0,still,-0.00595762,tp06
123.0,still,-0.00531327,tp06
124.0,still,-0.00528367,tp06
125.0,still,-0.00746527,tp06
126.0,still,-0.0055245,tp06
127.0,still,-0.00697413,tp06
128.0,still,-0.00497864,tp06
129.0,still,-0.00670762,tp06
130.0,still,-0.00565385,tp06
131.0,still,-0.01027963,tp06
132.0,still,-0.00226493,tp06
133.0,still,-0.0083932,tp06
134.0,still,-0.00570625,tp06
135.0,still,-0.00632976,tp06
136.0,still,-0.00724634,tp06
137.0,still,-0.00584644,tp06
138.0,still,-0.00622343,tp06
139.0,still,-0.00420111,tp06
140.0,still,-0.00508584,tp06
141.0,still,-0.0060176,tp06
142.0,still,-0.00696529,tp06
143.0,still,-0.0058687,tp06
144.0,still,-0.00899824,tp06
145.0,still,-0.00250839,tp06
146.0,still,-0.00580725,tp06
147.0,still,-0.00672446,tp06
148.0,still,-0.00683985,tp06
149.0,still,-0.00631666,tp06
150.0,still,-0.00555814,tp06
151.0,still,-0.00571893,tp06
152.0,still,-0.0040289,tp06
153.0,still,-0.00645276,tp06
154.0,still,-0.00750741,tp06
155.0,still,-0.00581942,tp06
156.0,still,-0.00573082,tp06
157.0,still,-0.00615787,tp06
158.0,still,-0.00173119,tp06
159.0,still,-0.00521513,tp06
160.0,still,-0.0061936,tp06
161.0,still,-0.00615736,tp06
162.0,still,-0.00727209,tp06
163.0,still,-0.00467397,tp06
164.0,still,-0.00477927,tp06
165.0,still,-0.00479162,tp06
166.0,still,-0.00565146,tp06
167.0,still,-0.00728565,tp06
168.0,still,-0.00453291,tp06
169.0,still,-0.00624283,tp06
170.0,still,-0.00835104,tp06
171.0,still,-0.00109727,tp06
172.0,still,-0.0056732,tp06
173.0,still,-0.00639468,tp06
174.0,still,-0.00592345,tp06
175.0,still,-0.00685196,tp06
176.0,still,-0.00634233,tp06
177.0,still,-0.00644534,tp06
178.0,still,-0.00578884,tp06
179.0,still,-0.00877644,tp06
180.0,still,-0.00726617,tp06
181.0,still,-0.0070799,tp06
182.0,still,-0.00653208,tp06
183.0,still,-0.00584015,tp06
184.0,still,-0.0077326,tp06
185.0,still,-0.00617335,tp06
186.0,still,-0.00569659,tp06
187.0,still,-0.00743756,tp06
188.0,still,-0.00721341,tp06
189.0,still,-0.004114,tp06
190.0,still,-0.00851163,tp06
191.0,still,-0.00548263,tp06
192.0,still,-0.0051633,tp06
193.0,still,-0.00648389,tp06
194.0,still,-0.00405839,tp06
195.0,still,-0.00091081,tp06
196.0,still,-0.00604893,tp06
197.0,still,-0.00799074,tp06
198.0,still,-0.00896406,tp06
199.0,still,-0.00562057,tp06
200.0,still,-0.00574867,tp06
201.0,still,-0.00584397,tp06
202.0,still,-0.01002671,tp06
203.0,still,-0.00684639,tp06
204.0,still,-0.0040453,tp06
205.0,still,-0.0062832,tp06
206.0,still,-0.00567032,tp06
207.0,still,-0.00870092,tp06
208.0,still,-0.00320414,tp06
209.0,still,-0.0062697,tp06
210.0,still,-0.00841103,tp06
211.0,still,-0.00743014,tp06
212.0,still,-0.00582672,tp06
213.0,still,-0.00606378,tp06
214.0,still,-0.00475178,tp06
215.0,still,-0.00582137,tp06
216.0,still,-0.00233073,tp06
217.0,still,-0.00570696,tp06
218.0,still,-0.00448906,tp06
219.0,still,-0.00604519,tp06
220.0,still,-0.00624491,tp06
221.0,still,-0.0065319,tp06
222.0,still,-0.00499641,tp06
223.0,still,-0.00466436,tp06
224.0,still,-0.00309469,tp06
225.0,still,-0.00515256,tp06
226.0,still,-0.0080581,tp06
227.0,still,-0.00652764,tp06
228.0,still,-0.00404961,tp06
229.0,still,-0.00545471,tp06
230.0,still,-0.00383961,tp06
231.0,still,-0.00476211,tp06
232.0,still,-0.00888152,tp06
233.0,still,-0.00809261,tp06
234.0,still,-0.00531513,tp06
235.0,still,-0.00397135,tp06
236.0,still,-0.00546409,tp06
237.0,still,-0.00405651,tp06
238.0,still,-0.00603164,tp06
239.0,still,-0.00422081,tp06
240.0,still,-0.00355697,tp06
241.0,still,-0.00511385,tp06
242.0,still,-0.00304249,tp06
243.0,still,-0.00751411,tp06
244.0,still,-0.00228619,tp06
245.0,still,-0.0074343,tp06
246.0,still,-0.0057507,tp06
247.0,still,-0.00339451,tp06
248.0,still,-0.00443505,tp06
249.0,still,-0.00406635,tp06
250.0,still,-0.00576252,tp06
251.0,still,-0.00307101,tp06
252.0,still,-0.00568962,tp06
253.0,still,-0.00487636,tp06
254.0,still,-0.00237816,tp06
255.0,still,-0.00427853,tp06
256.0,still,-0.00642312,tp06
257.0,still, 0.00043106,tp06
258.0,still,-0.00487195,tp06
259.0,still,-0.00630991,tp06
260.0,still,-0.00484827,tp06
261.0,still, 0.00080306,tp06
262.0,still,-0.00407967,tp06
263.0,still,-0.00673941,tp06
264.0,still,-0.00423989,tp06
265.0,still,-0.00477561,tp06
266.0,still,-0.00478796,tp06
267.0,still,-0.00419376,tp06
268.0,still,-0.00412281,tp06
269.0,still,-0.00514298,tp06
270.0,still,-0.00311835,tp06
271.0,still,-0.00545496,tp06
272.0,still,-0.00327335,tp06
273.0,still,-0.00603083,tp06
274.0,still,-0.00405179,tp06
275.0,still,-0.00422187,tp06
276.0,still,-0.0047525,tp06
277.0,still,-0.01142417,tp06
278.0,still,-0.0004572,tp06
279.0,still,-0.00264686,tp06
280.0,still,-0.00253212,tp06
281.0,still,-0.00344873,tp06
282.0,still,-0.00335183,tp06
283.0,still,-0.00071144,tp06
284.0,still,-0.00332008,tp06
285.0,still,-0.00455714,tp06
286.0,still,-0.00253423,tp06
287.0,still,-0.00308535,tp06
288.0,still,-0.00226487,tp06
289.0,still,-0.00497012,tp06
290.0,still,-0.00357588,tp06
291.0,still,-0.00574596,tp06
292.0,still,-0.00149181,tp06
293.0,still,-0.00381291,tp06
294.0,still,-0.00101035,tp06
295.0,still, 0.00017592,tp06
296.0,still,-0.00341119,tp06
297.0,still, 0.0002947,tp06
298.0,still,-0.0029303,tp06
299.0,still,-0.00153342,tp06
300.0,still,-0.00427667,tp06
301.0,essen,-0.00322287,tp06
302.0,essen,-0.00206304,tp06
303.0,essen,-0.00758436,tp06
304.0,essen,-0.00302719,tp06
305.0,essen,-0.0021112,tp06
306.0,essen,-0.00396505,tp06
307.0,essen,-0.00236817,tp06
308.0,essen,-0.00349054,tp06
309.0,essen,-0.00265731,tp06
310.0,essen, 0.00070852,tp06
311.0,essen, 0.00138934,tp06
312.0,essen,-0.00057543,tp06
313.0,essen,-0.00284447,tp06
314.0,essen,-0.00159622,tp06
315.0,essen,-0.00281982,tp06
316.0,essen,-0.0033587,tp06
317.0,essen,-0.00331373,tp06
318.0,essen,-0.00211796,tp06
319.0,essen,-0.00169684,tp06
320.0,essen,-0.00252372,tp06
321.0,essen,-0.00203559,tp06
322.0,essen,-0.00285699,tp06
323.0,essen,-0.0008791,tp06
324.0,essen, 0.00058512,tp06
325.0,essen, 0.00190658,tp06
326.0,essen, 0.00223905,tp06
327.0,essen, 0.00698908,tp06
328.0,essen, 0.00461038,tp06
329.0,essen, 0.00269025,tp06
