Time,Activity,Messwert,TestPersonID
1.0,still, 0.00243767,tp03
2.0,still, 0.0047788,tp03
3.0,still, 0.00511598,tp03
4.0,still, 0.00511443,tp03
5.0,still, 0.0032948,tp03
6.0,still, 0.0025618,tp03
7.0,still, 0.00505029,tp03
8.0,still, 0.00441182,tp03
9.0,still, 0.00493337,tp03
10.0,still, 0.00132694,tp03
11.0,still, 0.00131761,tp03
12.0,still, 0.00282289,tp03
13.0,still, 0.00633533,tp03
14.0,still, 0.00385812,tp03
15.0,still, 0.0046279,tp03
16.0,still, 0.00268984,tp03
17.0,still, 0.00065882,tp03
18.0,still, 0.00238355,tp03
19.0,still, 0.00196219,tp03
20.0,still, 0.0027888,tp03
21.0,still, 0.00133103,tp03
22.0,still, 0.00022776,tp03
23.0,still,-0.00285861,tp03
24.0,still,-0.00084047,tp03
25.0,still,-0.00048769,tp03
26.0,still, 0.00225306,tp03
27.0,still,-0.00249867,tp03
28.0,still, 0.00139248,tp03
29.0,still, 0.00128827,tp03
30.0,still, 0.0025486,tp03
31.0,still,-0.00123842,tp03
32.0,still, 0.00024068,tp03
33.0,still,-0.00114949,tp03
34.0,still,-0.0004895,tp03
35.0,still,-0.00114173,tp03
36.0,still, 0.00085119,tp03
37.0,still, 0.00039132,tp03
38.0,still, 0.00048343,tp03
39.0,still, 0.00039239,tp03
40.0,still,-0.0011514,tp03
41.0,still,-0.00112745,tp03
42.0,still, 0.00231931,tp03
43.0,still, 0.00011105,tp03
44.0,still, 0.00014659,tp03
45.0,still,-0.00154508,tp03
46.0,still, 0.00136245,tp03
47.0,still, 0.0017431,tp03
48.0,still, 0.00069423,tp03
49.0,still, 0.00047859,tp03
50.0,still,-0.00203615,tp03
51.0,still,-0.00054539,tp03
52.0,still, 0.00022679,tp03
53.0,still, 0.0001091,tp03
54.0,still, 0.00238624,tp03
55.0,still,-0.00064124,tp03
56.0,still, 0.00088943,tp03
57.0,still,-0.00029853,tp03
58.0,still, 0.00065148,tp03
