Time,Activity,Messwert,TestPersonID
329.0,essen, 0.00321106,tp12
330.0,essen, 0.00112976,tp12
331.0,essen, 0.00065413,tp12
332.0,essen, 0.00248766,tp12
333.0,essen,-0.00173424,tp12
334.0,essen, 0.00070987,tp12
335.0,essen,-0.00088062,tp12
336.0,essen, 0.00067248,tp12
337.0,essen,-0.00115979,tp12
338.0,essen, 0.00291174,tp12
339.0,essen,-0.0042851,tp12
340.0,essen,-0.00774058,tp12
341.0,essen, 0.00154811,tp12
342.0,essen,-0.00135631,tp12
343.0,essen,-0.00185507,tp12
344.0,essen,-0.00134665,tp12
345.0,essen,-0.008661,tp12
346.0,essen, 0.00267208,tp12
347.0,essen,-0.0067,tp12
348.0,essen, 0.00103019,tp12
349.0,essen, 0.00479947,tp12
350.0,essen,-0.00651221,tp12
351.0,essen,-0.00508553,tp12
352.0,essen,-0.00010477,tp12
353.0,essen,-0.0060722,tp12
354.0,essen, 0.00077158,tp12
355.0,essen,-0.00402676,tp12
356.0,essen,-0.00499785,tp12
357.0,essen,-0.00683259,tp12
358.0,essen,-0.0011271,tp12
359.0,essen,-0.00583509,tp12
360.0,essen,-0.00362713,tp12
361.0,essen,-0.00266294,tp12
362.0,essen, 0.00346736,tp12
363.0,essen,-0.00494232,tp12
364.0,essen, 0.00158516,tp12
365.0,essen,-0.0067056,tp12
366.0,essen, 0.00484662,tp12
367.0,essen,-0.00730874,tp12
368.0,essen, 0.00089015,tp12
369.0,essen,-0.00478435,tp12
370.0,essen,-0.00286238,tp12
371.0,essen, 0.0016065,tp12
372.0,essen, 0.00167768,tp12
373.0,essen, -3.96170653e-05,tp12
374.0,essen, 0.00387243,tp12
375.0,essen, 0.00409145,tp12
376.0,essen, 0.00530646,tp12
377.0,essen, 0.00089893,tp12
378.0,essen, 0.00343248,tp12
379.0,essen, 0.00638279,tp12
380.0,essen, 0.00232178,tp12
381.0,essen, 0.00980104,tp12
382.0,essen, 0.00738483,tp12
383.0,essen, 0.01106181,tp12
384.0,essen, 0.01144225,tp12
385.0,essen, 0.01018005,tp12
386.0,essen, 0.00360384,tp12
387.0,essen, 0.00536347,tp12
388.0,essen, 0.00491558,tp12
389.0,essen, 0.00859351,tp12
390.0,essen, 0.01203467,tp12
391.0,essen, 0.00651797,tp12
392.0,essen, 0.01259277,tp12
393.0,essen, 0.01224578,tp12
394.0,essen, 0.01162993,tp12
395.0,essen, 0.006478,tp12
396.0,essen, 0.01491153,tp12
397.0,essen, 0.01567663,tp12
398.0,essen, 0.00500854,tp12
399.0,essen, 0.01297512,tp12
400.0,essen, 0.01149309,tp12
401.0,essen, 0.01184915,tp12
402.0,essen, 0.01001763,tp12
403.0,essen, 0.00706084,tp12
404.0,essen, 0.0115381,tp12
405.0,essen, 0.00383131,tp12
406.0,essen, 0.00974783,tp12
407.0,essen,-0.0011754,tp12
408.0,essen, 0.01262924,tp12
409.0,essen, 0.00493398,tp12
410.0,essen, 0.01037706,tp12
411.0,essen, 0.00322821,tp12
412.0,essen, 0.00651383,tp12
413.0,essen,-0.00033693,tp12
414.0,essen, 0.00175844,tp12
415.0,essen, 0.00061183,tp12
416.0,essen, 0.00793358,tp12
417.0,essen, 0.00427185,tp12
418.0,essen, 0.00284455,tp12
419.0,essen, 0.00737523,tp12
420.0,essen, 0.00272048,tp12
421.0,essen, 0.00867563,tp12
422.0,essen, 0.01178567,tp12
423.0,essen, 0.00715443,tp12
424.0,essen, 0.01182969,tp12
425.0,essen, 0.0105279,tp12
426.0,essen, 0.00972878,tp12
427.0,essen, 0.01233311,tp12
428.0,essen, 0.00520423,tp12
429.0,essen, 0.00750965,tp12
430.0,essen, 0.0096592,tp12
431.0,essen, 0.00647492,tp12
432.0,essen, 0.00766856,tp12
433.0,essen, 0.00778359,tp12
434.0,essen, 0.00610883,tp12
435.0,essen, 0.00930481,tp12
436.0,essen, 0.01266483,tp12
437.0,essen, 0.00806776,tp12
438.0,essen, 0.01538172,tp12
439.0,essen, 0.00386578,tp12
440.0,essen, 0.00678645,tp12
441.0,essen, 0.00636156,tp12
442.0,essen, 0.0092744,tp12
443.0,essen, 0.00463088,tp12
444.0,essen, 0.01093011,tp12
445.0,essen, 0.00214079,tp12
446.0,essen, 0.00953543,tp12
447.0,essen, 0.00685412,tp12
448.0,essen, 0.00590786,tp12
449.0,essen, 0.00052188,tp12
450.0,essen, 0.00581738,tp12
451.0,essen,-0.00144608,tp12
452.0,essen, 0.00305998,tp12
453.0,essen, 0.00141068,tp12
454.0,essen, 0.00693449,tp12
455.0,essen,-0.00116438,tp12
456.0,essen, 0.00415432,tp12
457.0,essen,-0.0019047,tp12
458.0,essen,-0.00045279,tp12
459.0,essen,-0.00186966,tp12
460.0,essen,-0.00159942,tp12
461.0,essen,-0.0044228,tp12
462.0,essen,-0.00453845,tp12
463.0,essen,-0.01064981,tp12
464.0,essen,-0.00279623,tp12
465.0,essen,-0.00720507,tp12
466.0,essen,-0.00409638,tp12
467.0,essen,-0.00854546,tp12
468.0,essen,-0.00172,tp12
469.0,essen,-0.00647554,tp12
470.0,essen,-0.00797974,tp12
471.0,essen,-0.00791605,tp12
472.0,essen,-0.00848858,tp12
473.0,essen,-0.01123281,tp12
474.0,essen,-0.00817992,tp12
475.0,essen,-0.01153243,tp12
476.0,essen,-0.01116902,tp12
477.0,essen,-0.01205171,tp12
478.0,essen,-0.01176901,tp12
479.0,essen,-0.01442755,tp12
480.0,essen,-0.01262273,tp12
481.0,essen,-0.01650776,tp12
482.0,essen,-0.01615352,tp12
483.0,essen,-0.01865021,tp12
484.0,essen,-0.01202045,tp12
485.0,essen,-0.01536217,tp12
486.0,essen,-0.01492713,tp12
487.0,essen,-0.01249756,tp12
488.0,essen,-0.0154641,tp12
489.0,essen,-0.01799154,tp12
490.0,essen,-0.01172536,tp12
491.0,essen,-0.01242641,tp12
492.0,essen,-0.01475159,tp12
493.0,essen,-0.01322414,tp12
494.0,essen,-0.01144507,tp12
495.0,essen,-0.01069056,tp12
496.0,essen,-0.01439896,tp12
497.0,essen,-0.01750601,tp12
498.0,essen,-0.00614629,tp12
499.0,essen,-0.01579409,tp12
500.0,essen,-0.01512008,tp12
501.0,essen,-0.01708976,tp12
502.0,essen,-0.01091027,tp12
503.0,essen,-0.01518044,tp12
504.0,essen,-0.00823858,tp12
505.0,essen,-0.00803191,tp12
506.0,essen,-0.01012964,tp12
507.0,essen,-0.00662162,tp12
508.0,essen,-0.006951,tp12
509.0,essen,-0.00430613,tp12
510.0,essen,-0.00212377,tp12
511.0,essen,-0.00448684,tp12
512.0,essen, 0.00306065,tp12
513.0,essen, 0.00689205,tp12
514.0,essen, 0.00575899,tp12
515.0,essen, 0.00630805,tp12
516.0,essen, 0.01042285,tp12
517.0,essen, 0.01165882,tp12
518.0,essen, 0.01651044,tp12
519.0,essen, 0.0102322,tp12
520.0,essen, 0.00934633,tp12
521.0,essen, 0.01241048,tp12
522.0,essen, 0.00697665,tp12
523.0,essen, 0.00901329,tp12
524.0,essen, 0.00835328,tp12
525.0,essen, 0.01027691,tp12
526.0,essen, 0.00317431,tp12
527.0,essen, 0.00265835,tp12
528.0,essen,-0.00275767,tp12
529.0,essen, 0.00063045,tp12
530.0,essen,-0.00060547,tp12
531.0,essen,-0.00533707,tp12
532.0,essen,-0.00303127,tp12
533.0,essen, 0.00202786,tp12
534.0,essen,-0.00428668,tp12
535.0,essen,-0.00463119,tp12
536.0,essen,-0.00194088,tp12
537.0,essen,-0.00610571,tp12
538.0,essen,-0.00802759,tp12
539.0,essen,-0.00798163,tp12
540.0,essen,-0.00666319,tp12
541.0,essen,-0.00836236,tp12
542.0,essen,-0.0081878,tp12
543.0,essen, 0.00037609,tp12
544.0,essen,-0.00460552,tp12
545.0,essen,-0.01823759,tp12
546.0,essen,-0.01076549,tp12
