Time,Activity,Messwert,TestPersonID
1.0,essen, 0.02593603,tp09
2.0,essen, 0.01951664,tp09
3.0,essen, 0.02361009,tp09
4.0,essen, 0.01894687,tp09
5.0,essen, 0.01795495,tp09
6.0,essen, 0.01694536,tp09
7.0,essen, 0.01976562,tp09
8.0,essen, 0.01275781,tp09
9.0,essen, 0.02130077,tp09
10.0,essen, 0.01441814,tp09
11.0,essen, 0.01872216,tp09
12.0,essen, 0.01662975,tp09
13.0,essen, 0.01683822,tp09
14.0,essen, 0.01646624,tp09
15.0,essen, 0.01836986,tp09
16.0,essen, 0.0202435,tp09
17.0,essen, 0.0188158,tp09
18.0,essen, 0.02282939,tp09
19.0,essen, 0.02396429,tp09
20.0,essen, 0.01462902,tp09
21.0,essen, 0.01603175,tp09
22.0,essen, 0.01850263,tp09
23.0,essen, 0.01857237,tp09
24.0,essen, 0.01851789,tp09
25.0,essen, 0.01755342,tp09
26.0,essen, 0.01832789,tp09
27.0,essen, 0.01808932,tp09
28.0,essen, 0.02073008,tp09
29.0,essen, 0.01663513,tp09
30.0,essen, 0.01744536,tp09
31.0,essen, 0.01363733,tp09
32.0,essen, 0.02003177,tp09
33.0,essen, 0.01887807,tp09
34.0,essen, 0.02373718,tp09
35.0,essen, 0.012437,tp09
36.0,essen, 0.01441821,tp09
37.0,essen, 0.0140968,tp09
38.0,essen, 0.01396033,tp09
39.0,essen, 0.01655067,tp09
40.0,essen, 0.01655656,tp09
41.0,essen, 0.01356161,tp09
42.0,essen, 0.01254793,tp09
43.0,essen, 0.01127516,tp09
44.0,essen, 0.01725976,tp09
45.0,essen, 0.009947,tp09
46.0,essen, 0.01073787,tp09
47.0,essen, 0.008517,tp09
48.0,essen, 0.0125075,tp09
49.0,essen, 0.01219704,tp09
50.0,essen, 0.01119308,tp09
51.0,essen, 0.01311074,tp09
52.0,essen, 0.00757714,tp09
53.0,essen, 0.01869401,tp09
54.0,essen, 0.0113488,tp09
55.0,essen, 0.009048,tp09
56.0,essen, 0.00856729,tp09
57.0,essen, 0.00963764,tp09
58.0,essen, 0.00672289,tp09
59.0,essen, 0.00427436,tp09
60.0,essen, 0.00607201,tp09
61.0,essen, 0.00444982,tp09
62.0,essen, 0.00066994,tp09
63.0,essen, 0.00563949,tp09
64.0,essen, 0.00081149,tp09
65.0,essen, 0.00296106,tp09
66.0,essen, 0.00292794,tp09
67.0,essen, 0.00334937,tp09
68.0,essen, 0.00052295,tp09
69.0,essen,-0.0001112,tp09
70.0,essen, 0.00056655,tp09
71.0,essen, 0.00229451,tp09
72.0,essen, 0.000907,tp09
73.0,essen, 0.00465919,tp09
74.0,essen, 0.00759841,tp09
75.0,essen, 0.00228434,tp09
76.0,essen, 0.00192523,tp09
77.0,essen,-0.00036752,tp09
78.0,essen, 0.00376517,tp09
79.0,essen, 0.00308079,tp09
80.0,essen, 0.00340578,tp09
81.0,essen, 0.00090843,tp09
82.0,essen,-0.00018915,tp09
83.0,essen,-0.00581442,tp09
84.0,essen, 0.00345663,tp09
85.0,essen,-0.0070082,tp09
86.0,essen,-0.00026377,tp09
87.0,essen,-0.00203977,tp09
88.0,essen,-0.00618253,tp09
89.0,essen,-0.00535634,tp09
90.0,essen,-0.00751037,tp09
91.0,essen,-0.00320992,tp09
92.0,essen,-0.00412206,tp09
93.0,essen,-0.0027787,tp09
94.0,essen,-0.00923994,tp09
95.0,essen,-0.00494225,tp09
96.0,essen,-0.00364557,tp09
97.0,essen,-0.00666908,tp09
98.0,essen,-0.00286192,tp09
99.0,essen,-0.00916749,tp09
100.0,essen,-0.00398941,tp09
101.0,essen,-0.00858061,tp09
102.0,essen,-0.00907447,tp09
103.0,essen,-0.00759108,tp09
104.0,essen,-0.00776446,tp09
105.0,essen,-0.01020638,tp09
106.0,essen,-0.01285362,tp09
107.0,essen,-0.01043201,tp09
108.0,essen,-0.01470919,tp09
109.0,essen,-0.0140448,tp09
110.0,essen,-0.01599381,tp09
111.0,essen,-0.01433791,tp09
112.0,essen,-0.01403766,tp09
113.0,essen,-0.0105899,tp09
114.0,essen,-0.01830898,tp09
115.0,essen,-0.01764275,tp09
116.0,essen,-0.01589387,tp09
117.0,essen,-0.01968219,tp09
118.0,essen,-0.01841442,tp09
119.0,essen,-0.01840528,tp09
120.0,essen,-0.01812163,tp09
121.0,essen,-0.01444743,tp09
122.0,essen,-0.01767177,tp09
123.0,essen,-0.01581823,tp09
124.0,essen,-0.01577748,tp09
125.0,essen,-0.01631117,tp09
126.0,essen,-0.01504798,tp09
127.0,essen,-0.01192359,tp09
128.0,essen,-0.01008584,tp09
129.0,essen,-0.01009155,tp09
130.0,essen,-0.01345853,tp09
131.0,essen,-0.00829268,tp09
132.0,essen,-0.00432269,tp09
133.0,essen,-0.00731726,tp09
134.0,essen,-0.00248187,tp09
135.0,essen,-0.00038303,tp09
136.0,essen,-0.00388881,tp09
137.0,essen,-0.00407104,tp09
138.0,essen,-0.00885459,tp09
139.0,essen,-0.00157106,tp09
140.0,essen,-0.00305807,tp09
141.0,essen,-0.00497727,tp09
142.0,essen,-0.00438374,tp09
143.0,essen,-0.00888758,tp09
144.0,essen,-0.00502411,tp09
145.0,essen,-0.00424614,tp09
146.0,essen,-0.01041611,tp09
147.0,essen,-0.00764885,tp09
148.0,essen,-0.00813243,tp09
149.0,essen,-0.00994089,tp09
150.0,essen,-0.01126728,tp09
151.0,essen,-0.00751412,tp09
152.0,essen,-0.00835919,tp09
153.0,essen,-0.00761571,tp09
154.0,essen,-0.00954807,tp09
155.0,essen,-0.00875495,tp09
156.0,essen,-0.00806342,tp09
157.0,essen,-0.00835053,tp09
158.0,essen,-0.00945041,tp09
159.0,essen,-0.01204771,tp09
160.0,essen,-0.009062,tp09
