Time,Activity,Messwert,TestPersonID
604.0,essen,-0.00572243,tp07
605.0,essen,-0.00912364,tp07
606.0,essen,-0.00911139,tp07
607.0,essen,-0.00906803,tp07
608.0,essen,-0.01066012,tp07
609.0,essen,-0.0103798,tp07
610.0,essen,-0.0107689,tp07
611.0,essen,-0.0092124,tp07
612.0,essen,-0.00843509,tp07
613.0,essen,-0.00685039,tp07
614.0,essen,-0.00913539,tp07
615.0,essen,-0.00829596,tp07
616.0,essen,-0.00710447,tp07
617.0,essen,-0.00974657,tp07
618.0,essen,-0.00877425,tp07
619.0,essen,-0.01069306,tp07
620.0,essen,-0.01261278,tp07
621.0,essen,-0.01120103,tp07
622.0,essen,-0.01035408,tp07
623.0,essen,-0.01073015,tp07
624.0,essen,-0.00576807,tp07
625.0,essen,-0.00472544,tp07
626.0,essen, 0.00169441,tp07
627.0,essen, 0.00389993,tp07
628.0,essen, 0.0048306,tp07
629.0,essen, 0.00847339,tp07
630.0,essen, 0.00915362,tp07
631.0,essen, 0.00912613,tp07
632.0,essen, 0.01212729,tp07
633.0,essen, 0.01002417,tp07
634.0,essen, 0.01119217,tp07
635.0,essen, 0.01428049,tp07
636.0,essen, 0.01250536,tp07
637.0,essen, 0.01275427,tp07
638.0,essen, 0.01366456,tp07
639.0,essen, 0.01240922,tp07
640.0,essen, 0.01341262,tp07
641.0,essen, 0.01218847,tp07
642.0,essen, 0.00904227,tp07
643.0,essen, 0.00830416,tp07
644.0,essen, 0.01196839,tp07
645.0,essen, 0.00748937,tp07
646.0,essen, 0.00877036,tp07
647.0,essen, 0.00772934,tp07
648.0,essen, 0.00524875,tp07
649.0,essen, 0.00534862,tp07
650.0,essen, 0.0028413,tp07
651.0,essen, 0.00439942,tp07
652.0,essen, 0.00120853,tp07
653.0,essen, 0.00185098,tp07
654.0,essen, 0.00302905,tp07
655.0,essen,-0.00253545,tp07
656.0,essen,-0.00189879,tp07
657.0,essen,-0.00084719,tp07
658.0,essen,-0.00338547,tp07
659.0,essen,-0.00364442,tp07
660.0,essen,-0.00029437,tp07
661.0,essen,-0.00347612,tp07
662.0,essen,-0.0050355,tp07
663.0,essen,-0.00057351,tp07
664.0,essen,-0.00375017,tp07
665.0,essen,-0.00403222,tp07
666.0,essen,-0.00164396,tp07
667.0,essen,-0.004198,tp07
668.0,essen,-0.00410889,tp07
669.0,essen,-0.00435385,tp07
670.0,essen,-0.00174726,tp07
671.0,essen,-0.00348032,tp07
672.0,essen,-0.00555103,tp07
673.0,essen,-0.00668191,tp07
674.0,essen,-0.00476621,tp07
675.0,essen,-0.00433218,tp07
676.0,essen,-0.00102629,tp07
677.0,essen,-0.00316094,tp07
678.0,essen,-0.00023532,tp07
679.0,essen, 0.00089035,tp07
680.0,essen,-0.00275653,tp07
681.0,essen,-0.00126037,tp07
682.0,essen, 0.00160738,tp07
683.0,essen,-0.00201949,tp07
684.0,essen,-0.00101866,tp07
685.0,essen,-0.00230437,tp07
686.0,essen,-0.00656987,tp07
687.0,essen,-0.00680364,tp07
688.0,essen,-0.00866902,tp07
689.0,essen,-0.01002135,tp07
690.0,essen,-0.01059539,tp07
691.0,essen,-0.0085547,tp07
692.0,essen,-0.00996612,tp07
693.0,essen,-0.0054184,tp07
694.0,essen, 0.00024446,tp07
695.0,essen, 0.00212836,tp07
696.0,essen, 0.00665006,tp07
697.0,essen, 0.00746946,tp07
698.0,essen, 0.01118408,tp07
699.0,essen, 0.01057163,tp07
700.0,essen, 0.01351125,tp07
701.0,essen, 0.01801168,tp07
702.0,essen, 0.01629462,tp07
703.0,essen, 0.01653974,tp07
704.0,essen, 0.01684004,tp07
705.0,essen, 0.01377164,tp07
706.0,essen, 0.01038335,tp07
707.0,essen, 0.00928538,tp07
708.0,essen, 0.0047795,tp07
709.0,essen, 0.00276274,tp07
710.0,essen, 0.0008965,tp07
711.0,essen,-0.00339608,tp07
712.0,essen,-0.00653465,tp07
713.0,essen,-0.00547631,tp07
714.0,essen,-0.00622018,tp07
715.0,essen,-0.00686156,tp07
716.0,essen,-0.00588727,tp07
717.0,essen,-0.00662303,tp07
718.0,essen,-0.00534796,tp07
719.0,essen,-0.0019403,tp07
720.0,essen, 0.00029666,tp07
721.0,essen, 0.00095578,tp07
722.0,essen, 0.00266535,tp07
723.0,essen, 0.00222902,tp07
724.0,essen,  1.16066076e-05,tp07
725.0,essen, -2.24416144e-05,tp07
726.0,essen,-0.00032862,tp07
727.0,essen,-0.00075143,tp07
728.0,essen, 0.00092224,tp07
729.0,essen, 0.00039014,tp07
730.0,essen, 0.00337974,tp07
731.0,essen, 0.00069064,tp07
732.0,essen, 0.0024031,tp07
733.0,essen,  9.15210694e-05,tp07
734.0,essen,-0.002489,tp07
735.0,essen,-0.0018809,tp07
736.0,essen,-0.00549218,tp07
737.0,essen,-0.00750486,tp07
738.0,essen,-0.00745754,tp07
739.0,essen,-0.00471407,tp07
740.0,essen,-0.00358564,tp07
741.0,essen,  4.08678316e-05,tp07
742.0,essen, 0.0018268,tp07
743.0,essen, 0.00204136,tp07
744.0,essen, 0.00725079,tp07
745.0,essen, 0.00620318,tp07
746.0,essen, 0.00713931,tp07
747.0,essen, 0.00863646,tp07
748.0,essen, 0.01223112,tp07
749.0,essen, 0.00877405,tp07
750.0,essen, 0.01094066,tp07
751.0,essen, 0.01289247,tp07
752.0,essen, 0.01526857,tp07
753.0,essen, 0.01645695,tp07
754.0,essen, 0.01965567,tp07
755.0,essen, 0.01750404,tp07
756.0,essen, 0.01838109,tp07
757.0,essen, 0.01724395,tp07
758.0,essen, 0.01912059,tp07
759.0,essen, 0.01693868,tp07
760.0,essen, 0.01778594,tp07
761.0,essen, 0.01340852,tp07
762.0,essen, 0.01118418,tp07
763.0,essen, 0.01117238,tp07
764.0,essen, 0.00694889,tp07
765.0,essen, 0.00430136,tp07
766.0,essen, 0.00360071,tp07
767.0,essen,-0.00193682,tp07
768.0,essen,-0.00084956,tp07
769.0,essen, 0.00119116,tp07
770.0,essen, 0.00032398,tp07
771.0,essen,-0.00059108,tp07
772.0,essen, 0.00150633,tp07
773.0,essen,-0.00206165,tp07
